Record_ID,Timestamp,Container_ID,Shipment_ID,Product_Name,Origin_City,Destination_City,Temperature_C,Humidity_percentage,Vibration_Level,Travel_Distance_KM,Remaining_Distance_KM,Transit_Time_Hours,Shelf_Life_Remaining_Hours,Spoilage_Risk_percentage,Quality_Score,Product_Weight_KG,Market_Price_per_KG,Estimated_Revenue,Estimated_Loss,Arbitrage_Profit,Recommended_Action,Alert_Level
15413,19:00.7,CONT-16412,SHIP-20412,Apple,Bengaluru,Ahmedabad,18.18,54.26,,1151,905.05,22.89,163,49.8,50.2,1837,91,167167,83255.34,83911.66,Immediate Delivery,Yellow
25722,11:00.7,CONT-26721,SHIP-30721,Tomato,Nagpur,Kolkata,17.8,72.01,,1234,889.32,23.1,188,56.26,43.74,3505,86,301430,169593.82,131836.18,Immediate Delivery,Yellow
6242,18:00.7,CONT-7241,SHIP-11241,Banana,Chennai,Kolkata,15.75,61.43,3.14,2142,230.36,33.13,184,53.95,46.05,1774,46,81604,44025.35,37578.65,Immediate Delivery,Yellow
13364,56:00.7,CONT-14363,SHIP-18363,Banana,Nashik,Jaipur,13.84,70.94,5.17,2099,1098.81,32.5,210,53.56,46.44,4576,86,393536,210793.58,182742.42,Immediate Delivery,Yellow
2158,58:00.7,CONT-3157,SHIP-7157,Banana,Chennai,Jaipur,,83.48,3,2106,349.35,36.31,120,70.66,29.34,2532,74,187368,132395.33,54972.67,Reroute,Red
17122,04:00.7,CONT-18121,SHIP-22121,Orange,Nashik,Mumbai,19.96,70.22,2.89,1605,522.03,28.08,143,62.85,37.15,539,113,60907,38281.52,22625.48,Immediate Delivery,Yellow
9072,46:00.7,CONT-10071,SHIP-14071,Tomato,Pune,Mumbai,18.77,73.47,5.2,1486,151.74,22.72,135,58.55,41.45,1754,174,305196,178705.35,126490.65,Immediate Delivery,Yellow
17164,24:00.7,CONT-18163,SHIP-22163,Banana,Hyderabad,Jaipur,20.99,58.76,5.64,1423,1099.91,27.28,164,59.86,40.14,1261,172,216892,129825.52,87066.48,Immediate Delivery,Yellow
12839,10:00.7,CONT-13838,SHIP-17838,Grapes,Bengaluru,Delhi,14.32,57.2,5.45,1144,668.89,18.09,205,40.38,59.62,1862,97,180614,72940.62,107673.38,Immediate Delivery,Yellow
17817,18:00.7,CONT-18816,SHIP-22816,Avocado,Pune,Delhi,14.21,59.27,3.25,2479,209.42,45.04,199,57.14,42.86,2168,144,312192,178399.45,133792.55,Immediate Delivery,Yellow
8395,47:00.7,CONT-9394,SHIP-13394,Potato,Hyderabad,Lucknow,18.81,77.47,3.26,1209,201.54,23.79,35,60.89,39.11,2690,89,239410,145765.29,93644.71,Immediate Delivery,Yellow
2974,12:00.7,CONT-3973,SHIP-7973,Apple,Bengaluru,Ahmedabad,20.87,45.62,2.38,1008,884.28,15.28,28,47.16,52.84,2213,169,373997,176373.43,197623.57,Immediate Delivery,Yellow
2859,24:00.7,CONT-3858,SHIP-7858,Avocado,Chennai,Jaipur,21.17,67.32,5.26,1052,861.97,15.5,143,56.56,43.44,1386,114,158004,89369.89,68634.11,Immediate Delivery,Yellow
15656,08:00.7,CONT-16655,SHIP-20655,Orange,Pune,Lucknow,27.41,45.58,3.75,453,365.69,7.83,227,55.74,44.26,1414,91,128674,71720.68,56953.32,Immediate Delivery,Yellow
26965,49:00.7,CONT-27964,SHIP-31964,Mango,Hyderabad,Mumbai,14.61,67.33,2.61,2441,757.7,36.45,165,56.02,43.98,4170,140,583800,327072.16,256727.84,Immediate Delivery,Yellow
15926,21:00.7,CONT-16925,SHIP-20925,Apple,Pune,Lucknow,16.44,50.64,3.75,1457,639.31,30.62,161,49.52,50.48,3596,111,399156,197661.29,201494.71,Immediate Delivery,Yellow
24098,42:00.7,CONT-25097,SHIP-29097,Mango,Nashik,Kolkata,17.9,69.23,6.1,1584,996.87,35.02,99,62.5,37.5,1203,97,116691,72935.34,43755.66,Immediate Delivery,Yellow
3426,30:00.7,CONT-4425,SHIP-8425,Mango,Nagpur,Delhi,27.98,58.23,4.07,1466,740.52,26.29,48,73.03,26.97,3303,67,221301,161621.04,59679.96,Reroute,Red
22808,54:00.7,CONT-23807,SHIP-27807,Banana,Nagpur,Kolkata,14.62,87.26,4.44,1462,620.54,23.21,120,56.07,43.93,3409,171,582939,326874.45,256064.55,Immediate Delivery,Yellow
13329,07:00.7,CONT-14328,SHIP-18328,Apple,Chennai,Ahmedabad,13.25,67.08,5.09,1967,1501.74,39.45,109,55.01,44.99,1923,96,184608,101544.15,83063.85,Immediate Delivery,Yellow
18924,05:00.7,CONT-19923,SHIP-23923,Orange,Pune,Delhi,13.31,67.16,3.99,2236,878.35,32.86,226,51.2,48.8,3944,119,469336,240307.97,229028.03,Immediate Delivery,Yellow
28993,07:00.7,CONT-29992,SHIP-33992,Mango,Pune,Mumbai,12.62,74.79,4.46,550,489.31,11.92,153,40.3,59.7,4905,63,309015,124530.3,184484.7,Immediate Delivery,Yellow
5514,54:00.7,CONT-6513,SHIP-10513,Avocado,Hyderabad,Kolkata,17.46,61.24,3.26,1601,203.44,25.36,54,52.62,47.38,1594,100,159400,83877.3,75522.7,Immediate Delivery,Yellow
9481,50:00.7,CONT-10480,SHIP-14480,Orange,Bengaluru,Ahmedabad,20.38,77.73,4.43,409,216.98,8.55,84,54.99,45.01,3576,,450576,247763.29,202812.71,Immediate Delivery,Yellow
28967,48:00.7,CONT-29966,SHIP-33966,Orange,Pune,Ahmedabad,,70.84,4.85,792,259.14,11.41,53,41.76,58.24,823,84,69132,28871.29,40260.71,Immediate Delivery,Yellow
3704,15:00.7,CONT-4703,SHIP-8703,Potato,Bengaluru,Jaipur,17.77,72.3,2.57,2046,1150.65,39.71,176,66.29,33.71,657,108,70956,47034.84,23921.16,Immediate Delivery,Yellow
29449,51:00.7,CONT-30448,SHIP-34448,Tomato,Nagpur,Jaipur,11.02,67.75,2.39,655,190.61,9.67,126,32.95,67.05,3239,93,301227,99250.21,201976.79,Continue,Green
29476,55:00.7,CONT-30475,SHIP-34475,Potato,Chennai,Jaipur,22.32,30.84,4.47,203,117.21,3.07,39,36.82,63.18,3201,103,329703,121384.4,208318.6,Continue,Green
26078,44:00.7,CONT-27077,SHIP-31077,Apple,Bengaluru,Kolkata,17.32,59.09,3.14,2009,321.56,29.39,227,53.9,46.1,1433,106,151898,81879.58,70018.42,Immediate Delivery,Yellow
3065,21:00.7,CONT-4064,SHIP-8064,Mango,Pune,Jaipur,25.36,70.39,4.44,1936,507.91,30.66,227,75.27,24.73,1732,155,268460,202058.71,66401.29,Reroute,Red
17104,32:00.7,CONT-18103,SHIP-22103,Banana,Nagpur,Kolkata,19.63,74.67,2.66,2042,1430.27,38.37,184,70.16,29.84,1921,52,99892,70082.82,29809.18,Reroute,Red
18785,59:00.7,CONT-19784,SHIP-23784,Apple,Pune,Ahmedabad,,77.51,2.85,1609,84.5,23.5,211,67.65,32.35,945,112,105840,71604.82,34235.18,Immediate Delivery,Yellow
18069,45:00.7,CONT-19068,SHIP-23068,Orange,Nashik,Delhi,15.88,69.39,4.1,1466,92.78,21.87,183,50.64,49.36,1812,171,309852,156900.2,152951.8,Immediate Delivery,Yellow
24907,40:00.7,CONT-25906,SHIP-29906,Tomato,Chennai,Delhi,15.55,52.58,6.29,2467,1976.94,44.46,25,56.8,43.2,3211,179,574769,326459.07,248309.93,Immediate Delivery,Yellow
2745,22:00.7,CONT-3744,SHIP-7744,Tomato,Hyderabad,Delhi,,46.54,3.53,2038,545.67,39.45,101,46.24,53.76,3883,45,174735,80799.13,93935.87,Immediate Delivery,Yellow
19569,49:00.7,CONT-20568,SHIP-24568,Orange,Nagpur,Jaipur,21.39,60.04,3.52,1986,381.91,30.32,121,62.98,37.02,4778,160,764480,481491.92,282988.08,Immediate Delivery,Yellow
17606,45:00.7,CONT-18605,SHIP-22605,Apple,Chennai,Delhi,18.05,65.02,4.54,841,173.92,15.97,211,49.69,50.31,2706,137,370722,184227.44,186494.56,Immediate Delivery,Yellow
24404,22:00.7,CONT-25403,SHIP-29403,Tomato,Nashik,Mumbai,13.97,83.75,5.82,1655,1069.06,23.75,213,53.68,46.32,3812,124,472688,253761.98,218926.02,Immediate Delivery,Yellow
20459,38:00.7,CONT-21458,SHIP-25458,Orange,Pune,Delhi,17.24,79.81,5.18,208,129.79,3.2,218,46.32,53.68,1215,154,187110,86662.73,100447.27,Immediate Delivery,Yellow
29444,42:00.7,CONT-30443,SHIP-34443,Grapes,Chennai,Ahmedabad,10.45,61.55,5.42,655,545.8,10.06,29,29.55,70.45,4596,139,638844,188772.69,450071.31,Continue,Green
20673,20:00.7,CONT-21672,SHIP-25672,Mango,Nashik,Mumbai,11.49,68.74,5.04,566,426.15,12.1,46,35.73,64.27,3150,138,434700,155330.38,279369.62,Continue,Green
3054,17:00.7,CONT-4053,SHIP-8053,Potato,Pune,Ahmedabad,17.07,79.52,3.98,423,130.94,7.15,195,48.24,51.76,1521,77,117117,56491.5,60625.5,Immediate Delivery,Yellow
14527,09:00.7,CONT-15526,SHIP-19526,Tomato,Nashik,Mumbai,20.98,64.19,6.52,1799,551.03,37.57,165,68.17,31.83,4116,40,164640,112233.07,52406.93,Immediate Delivery,Yellow
431,04:00.7,CONT-1430,SHIP-5430,Avocado,Chennai,Delhi,,56.86,5.54,1051,76.81,17.6,238,42.73,57.27,2042,142,289964,123902.97,166061.03,Immediate Delivery,Yellow
5347,09:00.7,CONT-6346,SHIP-10346,Potato,Bengaluru,Delhi,,54.08,,2087,1042.4,33.46,56,52.03,47.97,3154,152,479408,249416.32,229991.68,Immediate Delivery,Yellow
29829,55:00.7,CONT-30828,SHIP-34828,Mango,Bengaluru,Kolkata,22.82,64.87,3.5,937,471.3,19.93,115,61.54,38.46,1733,179,310207,190907.91,119299.09,Immediate Delivery,Yellow
7913,45:00.7,CONT-8912,SHIP-12912,Orange,Nagpur,Lucknow,17.95,62.92,5.19,1566,288.33,30.09,52,57.11,42.89,4155,150,623250,355958.82,267291.18,Immediate Delivery,Yellow
16606,39:00.7,CONT-17605,SHIP-21605,Potato,Nashik,Jaipur,15.89,45.21,4.43,682,552.62,13.36,115,35.88,64.12,879,110,96690,34688.22,62001.78,Continue,Green
21956,50:00.7,CONT-22955,SHIP-26955,Orange,Bengaluru,Delhi,18.65,85.39,4.5,1863,1050.76,38.33,203,72.46,27.54,1305,42,54810,39716.39,15093.61,Reroute,Red
25354,45:00.7,CONT-26353,SHIP-30353,Grapes,Hyderabad,Delhi,17.49,,5.91,2392,1940.22,42.38,72,61.81,38.19,4173,134,559182,345636.67,213545.33,Immediate Delivery,Yellow
29325,44:00.7,CONT-30324,SHIP-34324,Orange,Pune,Mumbai,19.91,78.7,3.42,1902,1612.8,30.34,96,67.5,32.5,4620,97,448140,302487.16,145652.84,Immediate Delivery,Yellow
21856,09:00.7,CONT-22855,SHIP-26855,Avocado,Hyderabad,Delhi,24.27,75.5,3.3,1551,1128.88,28.6,168,73.91,26.09,832,126,104832,77478.37,27353.63,Reroute,Red
24083,07:00.7,CONT-25082,SHIP-29082,Tomato,Bengaluru,Mumbai,21.49,46.54,5.77,245,59.53,5.24,199,42.74,57.26,3547,98,347606,148581.67,199024.33,Immediate Delivery,Yellow
5602,13:00.7,CONT-6601,SHIP-10601,Tomato,Pune,Ahmedabad,17.72,51.42,3.87,2405,395.72,45.28,55,61.19,38.81,3942,139,547938,335268.39,212669.61,Immediate Delivery,Yellow
19000,09:00.7,CONT-19999,SHIP-23999,Grapes,Pune,Kolkata,17.55,56.85,4.66,243,209.71,4.72,149,38.68,61.32,1213,144,174672,67564.43,107107.57,Continue,Green
424,39:00.7,CONT-1423,SHIP-5423,Banana,Nashik,Lucknow,19.7,68.09,3.63,646,256.29,13.15,107,52.52,47.48,1029,86,88494,46476.69,42017.31,Immediate Delivery,Yellow
23842,47:00.7,CONT-24841,SHIP-28841,Potato,Hyderabad,Mumbai,11.68,57.72,2.61,866,368.58,14.79,128,33.33,66.67,1064,142,151088,50351.43,100736.57,Continue,Green
14265,52:00.7,CONT-15264,SHIP-19264,Potato,Nagpur,Ahmedabad,16.17,65.28,2.88,1669,214.01,32.96,156,56.22,43.78,4833,173,836109,470067.91,366041.09,Immediate Delivery,Yellow
6503,52:00.7,CONT-7502,SHIP-11502,Tomato,Chennai,Jaipur,16.05,68.33,4.19,2043,441.47,33.06,138,57.27,42.73,897,49,43953,25171.91,18781.09,Immediate Delivery,Yellow
16534,15:00.7,CONT-17533,SHIP-21533,Orange,Chennai,Ahmedabad,15.15,65.77,4.47,714,502.32,13.99,200,43,57,4382,98,429436,184659.42,244776.58,Immediate Delivery,Yellow
3640,36:00.7,CONT-4639,SHIP-8639,Apple,Bengaluru,Mumbai,14.72,64.86,3.38,324,234.58,6.05,152,37.01,62.99,2257,77,173789,64313.05,109475.95,Continue,Green
6479,56:00.7,CONT-7478,SHIP-11478,Tomato,Nashik,Kolkata,22.08,72.92,2.79,721,67.01,10.5,239,57.63,42.37,3696,154,569184,328026.2,241157.8,Immediate Delivery,Yellow
218,54:00.7,CONT-1217,SHIP-5217,Tomato,Chennai,Mumbai,,77.04,4.57,637,44.67,10.55,48,57.21,42.79,2592,40,103680,59315.74,44364.26,Immediate Delivery,Yellow
23402,27:00.7,CONT-24401,SHIP-28401,Banana,Hyderabad,Kolkata,18.35,63.54,3.56,1921,224.75,35.31,236,61.3,38.7,4694,63,295722,181278.75,114443.25,Immediate Delivery,Yellow
8892,39:00.7,CONT-9891,SHIP-13891,Potato,Nashik,Mumbai,16.69,52.12,3.63,2079,1117.42,39.65,111,56.03,43.97,1030,43,44290,24814.51,19475.49,Immediate Delivery,Yellow
24938,23:00.7,CONT-25937,SHIP-29937,Orange,Chennai,Ahmedabad,22.63,49.4,3.11,1149,172.67,23.57,222,57.16,42.84,1744,104,181376,103681.95,77694.05,Immediate Delivery,Yellow
16299,47:00.7,CONT-17298,SHIP-21298,Avocado,Nashik,Ahmedabad,13.87,60.41,4.28,1766,460.83,27.89,175,46.63,53.37,2763,163,450369,210015.55,240353.45,Immediate Delivery,Yellow
25153,09:00.7,CONT-26152,SHIP-30152,Tomato,Pune,Jaipur,18.78,57.75,3.18,496,221.59,8.37,203,43.69,56.31,3813,119,453747,198219.63,255527.37,Immediate Delivery,Yellow
7210,40:00.7,CONT-8209,SHIP-12209,Banana,Bengaluru,Jaipur,14.35,62.09,3.28,2276,767.92,46.58,218,59.48,40.52,846,104,87984,52329.1,35654.9,Immediate Delivery,Yellow
14768,11:00.7,CONT-15767,SHIP-19767,Mango,Nagpur,Lucknow,12.15,49.1,3.11,1578,1085.92,24.37,231,36.57,63.43,3339,80,267120,97678.05,169441.95,Continue,Green
15242,28:00.7,CONT-16241,SHIP-20241,Grapes,Nashik,Mumbai,10.41,63.57,3.98,2398,1769.84,37.41,64,46.7,53.3,3603,101,363903,169930.71,193972.29,Immediate Delivery,Yellow
1982,52:00.7,CONT-2981,SHIP-6981,Orange,Pune,Lucknow,22.55,68.17,3.95,1314,1084.6,19.75,198,62.21,37.79,1362,110,149820,93199.69,56620.31,Immediate Delivery,Yellow
24112,45:00.7,CONT-25111,SHIP-29111,Potato,Nagpur,Lucknow,15.58,77.63,3.08,1397,1104.32,19.98,130,52.19,47.81,1391,123,171093,89289.91,81803.09,Immediate Delivery,Yellow
17694,42:00.7,CONT-18693,SHIP-22693,Mango,Chennai,Lucknow,19.82,71.96,3.66,1747,456.34,30.96,25,65,35,3504,82,287328,186769.54,100558.46,Immediate Delivery,Yellow
1617,30:00.7,CONT-2616,SHIP-6616,Apple,Chennai,Delhi,17.12,62.97,5.26,1452,595.94,30.49,138,55.72,44.28,1164,101,117564,65512.31,52051.69,Immediate Delivery,Yellow
2519,31:00.7,CONT-3518,SHIP-7518,Potato,Bengaluru,Jaipur,,80.52,4.53,668,330.04,9.89,63,48.17,51.83,1626,117,190242,91634.24,98607.76,Immediate Delivery,Yellow
19978,15:00.7,CONT-20977,SHIP-24977,Grapes,Bengaluru,Kolkata,21.77,42.92,2.75,679,381.48,12.98,231,46.5,53.5,3086,90,277740,129159.96,148580.04,Immediate Delivery,Yellow
9621,10:00.7,CONT-10620,SHIP-14620,Orange,Nagpur,Kolkata,15.03,60.52,3.22,2099,1879.53,35.93,222,53.82,46.18,4555,153,696915,375102.99,321812.01,Immediate Delivery,Yellow
19221,45:00.7,CONT-20220,SHIP-24220,Avocado,Pune,Ahmedabad,17.4,78.2,3.74,1191,929.78,23.76,54,58.34,41.66,1301,172,223772,130557.61,93214.39,Immediate Delivery,Yellow
5872,35:00.7,CONT-6871,SHIP-10871,Mango,Nashik,Lucknow,22.45,56.59,4.69,335,27.37,5.48,60,48.82,51.18,4623,170,785910,383680.35,402229.65,Immediate Delivery,Yellow
15944,48:00.7,CONT-16943,SHIP-20943,Tomato,Nashik,Lucknow,26.25,67.22,3.34,1377,874.85,28.7,136,74.61,25.39,4854,117,567918,423722.78,144195.22,Reroute,Red
25817,26:00.7,CONT-26816,SHIP-30816,Grapes,Hyderabad,Kolkata,15.09,66.79,5.14,1067,561.41,16.36,37,44.71,55.29,943,102,96186,43000.45,53185.55,Immediate Delivery,Yellow
27890,27:00.7,CONT-28889,SHIP-32889,Mango,Bengaluru,Jaipur,20.83,67.36,2.95,259,127.56,3.71,24,48.82,51.18,2029,179,363191,177312.11,185878.89,Immediate Delivery,Yellow
8391,03:00.7,CONT-9390,SHIP-13390,Tomato,Bengaluru,Lucknow,15.01,,5.06,2364,714.66,45.59,66,59.6,40.4,3339,172,574308,342290.04,232017.96,Immediate Delivery,Yellow
4221,19:00.7,CONT-5220,SHIP-9220,Avocado,Hyderabad,Delhi,12.02,54.06,2.88,284,26.64,5.68,172,27.07,72.93,3892,130,505960,136975.52,368984.48,Continue,Green
21026,44:00.7,CONT-22025,SHIP-26025,Tomato,Pune,Lucknow,8.02,70.65,4.54,2038,495.72,39.33,62,45.89,54.11,1785,134,239190,109770.02,129419.98,Immediate Delivery,Yellow
3595,23:00.7,CONT-4594,SHIP-8594,Tomato,Bengaluru,Delhi,17.64,77.75,4.35,2391,628.51,39.25,62,67.94,32.06,3422,,561208,381277.84,179930.16,Immediate Delivery,Yellow
11445,22:00.7,CONT-12444,SHIP-16444,Avocado,Pune,Jaipur,19.45,62.69,3.92,201,76.84,2.93,186,43.73,56.27,1324,165,218460,95527.07,122932.93,Immediate Delivery,Yellow
27941,21:00.7,CONT-28940,SHIP-32940,Orange,Bengaluru,Kolkata,17.17,62.15,2.7,1756,1517.54,25.83,162,52.7,47.3,3360,88,295680,155828.96,139851.04,Immediate Delivery,Yellow
13170,00:00.7,CONT-14169,SHIP-18169,Potato,Chennai,Ahmedabad,18.91,52.14,3.89,1147,454.54,19.47,56,48.36,51.64,4656,98,456288,220645.79,235642.21,Immediate Delivery,Yellow
15915,03:00.7,CONT-16914,SHIP-20914,Orange,Hyderabad,Lucknow,13.85,74.66,4.54,2477,1838.72,37.02,95,57.78,42.22,1396,128,178688,103253.67,75434.33,Immediate Delivery,Yellow
14249,29:00.7,CONT-15248,SHIP-19248,Mango,Nagpur,Ahmedabad,18.67,55.29,4.01,2231,832.12,40.1,54,61.5,38.5,1076,159,171084,105224.98,65859.02,Immediate Delivery,Yellow
9251,58:00.7,CONT-10250,SHIP-14250,Tomato,Nagpur,Kolkata,20.95,62.51,4.72,1336,165.62,29.27,196,62.46,37.54,913,95,86735,54176.55,32558.45,Immediate Delivery,Yellow
12210,00:00.7,CONT-13209,SHIP-17209,Grapes,Hyderabad,Delhi,20.66,53.77,3.73,869,353.24,17.11,60,51.09,48.91,4573,140,640220,327108.24,313111.76,Immediate Delivery,Yellow
16686,39:00.7,CONT-17685,SHIP-21685,Grapes,Hyderabad,Delhi,16.82,78.44,2.69,543,472.96,10.42,78,49.26,50.74,557,107,59599,29361.21,30237.79,Immediate Delivery,Yellow
3123,17:00.7,CONT-4122,SHIP-8122,Mango,Hyderabad,Jaipur,23.67,55.5,3.75,1685,162.62,35.62,84,68.92,31.08,2966,133,394478,271877.57,122600.43,Immediate Delivery,Yellow
14065,27:00.7,CONT-15064,SHIP-19064,Orange,Hyderabad,Kolkata,13.44,64.57,3,1017,330.32,15.86,168,40.23,59.77,2810,93,261330,105122.69,156207.31,Immediate Delivery,Yellow
1838,15:00.7,CONT-2837,SHIP-6837,Orange,Chennai,Lucknow,,59.03,4.64,2113,1462.1,32.81,83,57.99,42.01,2985,57,170145,98669.08,71475.92,Immediate Delivery,Yellow
26074,00:00.7,CONT-27073,SHIP-31073,Tomato,Chennai,Kolkata,27.06,59.32,3.77,1676,1105.64,29.69,120,73.66,26.34,4668,148,690864,508914.85,181949.15,Reroute,Red
14734,37:00.7,CONT-15733,SHIP-19733,Avocado,Chennai,Ahmedabad,17.92,70.47,4.64,2132,1385.22,46.73,184,70.06,29.94,3215,111,356865,250036.83,106828.17,Reroute,Red
6120,05:00.7,CONT-7119,SHIP-11119,Orange,Nagpur,Ahmedabad,14.67,61.84,4.37,664,145.69,11.71,96,39.11,60.89,1659,136,225624,88236.21,137387.79,Continue,Green
10297,07:00.7,CONT-11296,SHIP-15296,Tomato,Chennai,Mumbai,19.23,55.25,3.75,287,58.28,4.67,107,41.36,58.64,4833,79,381807,157913.49,223893.51,Immediate Delivery,Yellow
22507,03:00.7,CONT-23506,SHIP-27506,Grapes,Bengaluru,Lucknow,17.04,75.32,3.28,372,223.24,7.56,237,46.74,53.26,4918,92,452456,211471.96,240984.04,Immediate Delivery,Yellow
6188,15:00.7,CONT-7187,SHIP-11187,Potato,Pune,Lucknow,15.16,63.01,3.62,555,239.07,8.05,100,38.36,61.64,3141,111,348651,133725.48,214925.52,Continue,Green
8980,51:00.7,CONT-9979,SHIP-13979,Banana,Nagpur,Jaipur,16.03,65.71,4.77,1350,711.92,25.83,182,51.84,48.16,1302,87,113274,58717.42,54556.58,Immediate Delivery,Yellow
15081,55:00.7,CONT-16080,SHIP-20080,Avocado,Bengaluru,Lucknow,14.48,65.42,5.05,1514,1133.97,21.91,60,46.27,53.73,3635,105,381675,176610.3,205064.7,Immediate Delivery,Yellow
18311,36:00.7,CONT-19310,SHIP-23310,Banana,Nashik,Kolkata,14.57,74.1,4.63,2268,1830.07,39,188,60.19,39.81,4321,78,337038,202858.75,134179.25,Immediate Delivery,Yellow
27273,15:00.7,CONT-28272,SHIP-32272,Apple,Chennai,Lucknow,15.52,72.96,4.15,1240,1081.29,21.76,148,51.29,48.71,994,151,150094,76976.9,73117.1,Immediate Delivery,Yellow
5338,42:00.7,CONT-6337,SHIP-10337,Banana,Hyderabad,Kolkata,13.24,55.98,5.84,1162,510.16,24.27,106,41.43,58.57,2784,138,384192,159169.83,225022.17,Immediate Delivery,Yellow
11204,36:00.7,CONT-12203,SHIP-16203,Tomato,Chennai,Lucknow,17.14,63.08,6.18,1952,687.41,37.18,85,59.82,40.18,1228,173,212444,127082.42,85361.58,Immediate Delivery,Yellow
15828,13:00.7,CONT-16827,SHIP-20827,Apple,Hyderabad,Mumbai,59,95,4.08,2188,1777.87,40.74,43,61.82,38.18,3029,41,124189,76775.19,47413.81,Immediate Delivery,Yellow
7933,30:00.7,CONT-8932,SHIP-12932,Apple,Chennai,Jaipur,,56.89,6.07,1253,1090.08,19.58,74,36.72,63.28,2113,157,331741,121799.47,209941.53,Continue,Green
28495,46:00.7,CONT-29494,SHIP-33494,Banana,Nagpur,Mumbai,11.48,66.37,3.07,775,548.43,12.37,233,34.94,65.06,2519,105,264495,92405.46,172089.54,Continue,Green
23318,05:00.7,CONT-24317,SHIP-28317,Avocado,Hyderabad,Mumbai,17.72,72.14,4.29,1949,1646.46,33.31,45,62.27,37.73,1344,82,110208,68631.67,41576.33,Immediate Delivery,Yellow
24047,11:00.7,CONT-25046,SHIP-29046,Tomato,Chennai,Delhi,19.53,61.93,2.45,655,72.76,9.41,93,47.48,52.52,1511,69,104259,49505.76,54753.24,Immediate Delivery,Yellow
22735,17:00.7,CONT-23734,SHIP-27734,Grapes,Pune,Mumbai,18.02,83.47,5.9,1619,96.11,26.39,195,63.25,36.75,4272,152,649344,410722.17,238621.83,Immediate Delivery,Yellow
19727,28:00.7,CONT-20726,SHIP-24726,Orange,Chennai,Kolkata,13.44,65.65,3.86,1802,1231.48,30.73,121,49.59,50.41,3410,84,286440,142041.91,144398.09,Immediate Delivery,Yellow
29634,20:00.7,CONT-30633,SHIP-34633,Grapes,Nagpur,Lucknow,23.05,72.85,4.42,687,352.79,11.77,112,60.3,39.7,709,116,82244,49595.85,32648.15,Immediate Delivery,Yellow
19784,26:00.7,CONT-20783,SHIP-24783,Grapes,Hyderabad,Kolkata,16.13,50.17,2.46,1936,749.28,30.01,46,48.33,51.67,2601,122,317322,153361.59,163960.41,Immediate Delivery,Yellow
27667,19:00.7,CONT-28666,SHIP-32666,Avocado,Pune,Lucknow,26.87,69.54,4.42,2459,1294.55,49.71,118,89.37,10.63,2760,71,195960,175134.7,20825.3,Reroute,Red
21123,32:00.7,CONT-22122,SHIP-26122,Banana,Nagpur,Delhi,23.01,61.85,,1924,1040.86,38.09,209,71.63,28.37,1189,110,130790,93678.56,37111.44,Reroute,Red
25131,12:00.7,CONT-26130,SHIP-30130,Orange,Pune,Delhi,8.25,54.99,3.83,944,242.73,19.93,217,28.45,71.55,4280,138,590640,168057.27,422582.73,Continue,Green
29782,07:00.7,CONT-30781,SHIP-34781,Potato,Chennai,Jaipur,18.87,77.15,2.79,2378,1170.19,36.62,92,68.56,31.44,2220,172,381840,261800.77,120039.23,Immediate Delivery,Yellow
17053,55:00.7,CONT-18052,SHIP-22052,Avocado,Pune,Mumbai,18.67,44.23,4.54,2084,1766.34,46.31,62,60.82,39.18,1935,150,290250,176517.15,113732.85,Immediate Delivery,Yellow
2534,14:00.7,CONT-3533,SHIP-7533,Mango,Nagpur,Jaipur,15.03,82.98,2.31,496,34.37,7.76,168,45.9,54.1,3152,168,529536,243074.68,286461.32,Immediate Delivery,Yellow
18841,57:00.7,CONT-19840,SHIP-23840,Tomato,Hyderabad,Ahmedabad,,48.14,2.76,1479,1165.44,28.07,92,57.25,42.75,2791,117,326547,186941.5,139605.5,Immediate Delivery,Yellow
11599,43:00.7,CONT-12598,SHIP-16598,Grapes,Bengaluru,Lucknow,14.95,60.27,3.72,1761,1399.64,28.31,221,49,51,1310,129,168990,82804.33,86185.67,Immediate Delivery,Yellow
26260,20:00.7,CONT-27259,SHIP-31259,Tomato,Chennai,Mumbai,16.08,52.23,1.14,2119,909.59,40.11,212,55.11,44.89,3780,176,665280,366634.4,298645.6,Immediate Delivery,Yellow
13199,27:00.7,CONT-14198,SHIP-18198,Avocado,Pune,Lucknow,19.44,46.6,4.99,2481,1520.26,43.84,170,61.83,38.17,1416,66,93456,57786.87,35669.13,Immediate Delivery,Yellow
15724,16:00.7,CONT-16723,SHIP-20723,Mango,Pune,Lucknow,13.67,62.42,6.18,937,318.98,16.49,115,40.19,59.81,769,83,63827,25654.7,38172.3,Immediate Delivery,Yellow
12379,22:00.7,CONT-13378,SHIP-17378,Mango,Nagpur,Mumbai,14.89,72.49,2.96,944,294.97,19.13,174,48.25,51.75,2101,160,336160,162184.52,173975.48,Immediate Delivery,Yellow
4535,12:00.7,CONT-5534,SHIP-9534,Tomato,Nagpur,Jaipur,15.36,71.63,3.61,617,506.35,12.79,190,45.04,54.96,4785,46,220110,99147.12,120962.88,Immediate Delivery,Yellow
11748,31:00.7,CONT-12747,SHIP-16747,Avocado,Nashik,Mumbai,18.88,66.61,1.79,1439,902.64,21.63,136,55.39,44.61,2240,163,365120,202228.22,162891.78,Immediate Delivery,Yellow
